host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,188.138.118.9,cgpro-sip-100,1,DE,unknown,unknown,51.000000,9.000000,2016-02-03 05:35:45
ns2,54.191.201.0,ssh,1,US,Oregon,Boardman,45.778801,-119.528999,2016-02-03 05:35:08
