host,ip,service,occurences,country,region,city,lat,lon,timelog
ns3,213.215.254.201,ssh,1,IT,unknown,unknown,42.833302,12.833300,2016-02-11 17:13:43
ns3,87.106.130.63,ssh,1,DE,unknown,unknown,51.000000,9.000000,2016-02-11 17:30:50
ns3,87.106.130.63,ssh,2,DE,unknown,unknown,51.000000,9.000000,2016-02-11 17:46:30
