host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,92.88.255.55,cgpro-smtp,1,FR,unknown,unknown,48.860001,2.350000,2016-01-31 06:38:57
ns1,64.56.64.97,ssh,1,US,California,Los Angeles,34.053001,-118.264198,2016-01-31 06:49:10
