host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,188.138.75.133,cgpro-sip-100,1,DE,unknown,unknown,51.000000,9.000000,2016-02-02 22:09:09
ns1,117.4.241.129,ssh,1,VN,Ha Noi,Hanoi,21.033300,105.849998,2016-02-02 22:59:14
