host,ip,service,occurences,country,region,city,lat,lon,timelog
ns3,208.69.31.98,ssh,1,US,Florida,Miami,25.763100,-80.191101,2016-02-11 02:42:43
ns3,122.53.179.134,ssh,3,PH,Manila,Taguig,14.473600,121.048798,2016-02-11 02:58:10
