host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,209.126.124.67,cgpro-sip-100,2,US,Missouri,Saint Louis,38.631199,-90.192200,2016-02-03 16:17:52
ns1,212.129.26.221,ssh,1,FR,unknown,unknown,48.860001,2.350000,2016-02-03 16:49:46
ns1,78.31.65.126,cgpro-sip-100,1,DE,unknown,unknown,51.000000,9.000000,2016-02-03 16:54:07
ns2,78.81.162.3,ssh,1,RU,unknown,unknown,55.750000,37.616600,2016-02-03 16:37:21
