host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,23.239.66.99,cgpro-sip-100,3,US,unknown,unknown,38.000000,-97.000000,2016-02-03 10:35:35
ns1,94.242.222.90,cgpro-sip-100,2,LU,unknown,unknown,49.750000,6.166700,2016-02-03 10:57:23
