host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,199.115.117.4,cgpro-sip-100,1,US,Virginia,Manassas,38.793201,-77.536598,2016-02-03 03:00:32
ns1,95.56.234.110,ssh,3,KZ,Almaty City,Almaty,43.256500,76.928497,2016-02-03 03:29:59
