host,ip,service,occurences,country,region,city,lat,lon,timelog
ns3,183.3.202.110,ssh,5,CN,Guangdong,Guangzhou,23.116699,113.250000,2016-02-11 00:09:16
ns3,183.3.202.110,recidive,1,CN,Guangdong,Guangzhou,23.116699,113.250000,2016-02-11 00:09:17
ns3,122.53.179.134,ssh,2,PH,Manila,Taguig,14.473600,121.048798,2016-02-11 00:12:48
