host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,85.113.212.211,recidive,2,RU,Kostroma,Kostroma,57.770802,40.934399,2016-02-05 00:15:15
ns1,66.190.127.102,recidive,6,US,Alabama,Birmingham,33.420101,-86.786697,2016-02-05 00:15:15
ns1,59.45.79.55,recidive,2,CN,Liaoning,Shenyang,41.792198,123.432800,2016-02-05 00:15:16
ns1,149.202.43.44,ssh,4,FR,unknown,unknown,48.860001,2.350000,2016-02-05 00:15:16
ns1,85.113.212.211,ssh,6,RU,Kostroma,Kostroma,57.770802,40.934399,2016-02-05 00:15:16
ns1,221.194.57.246,ssh,13,CN,Hebei,Hebei,39.889702,115.275002,2016-02-05 00:15:16
ns1,59.45.79.55,ssh,6,CN,Liaoning,Shenyang,41.792198,123.432800,2016-02-05 00:15:16
ns1,130.193.124.184,ssh,2,AM,unknown,unknown,40.000000,45.000000,2016-02-05 00:15:16
ns1,46.183.221.174,ssh,2,LV,unknown,unknown,57.000000,25.000000,2016-02-05 00:15:16
