host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,62.141.42.127,cgpro-sip-invite,1,DE,unknown,unknown,51.000000,9.000000,2016-02-01 17:19:38
ns1,183.3.202.108,ssh,5,CN,Guangdong,Guangzhou,23.116699,113.250000,2016-02-01 17:29:08
