host,ip,service,occurences,country,region,city,lat,lon,timelog
ns3,47.88.9.156,ssh,1,CA,Ontario,Ottawa,45.343300,-75.826500,2016-02-09 01:06:34
ns3,47.88.9.156,ssh,2,CA,Ontario,Ottawa,45.343300,-75.826500,2016-02-09 01:24:18
ns3,175.136.242.41,ssh,1,MY,Selangor,Puchong,3.016700,101.616699,2016-02-09 01:26:44
ns3,47.88.9.156,ssh,3,CA,Ontario,Ottawa,45.343300,-75.826500,2016-02-09 01:41:47
