host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,69.30.221.162,cgpro-sip-100,3,US,Missouri,Kansas City,39.106800,-94.566002,2016-02-06 10:30:21
ns1,65.207.23.201,ssh,1,US,unknown,unknown,38.000000,-97.000000,2016-02-06 10:43:44
