host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,172.93.106.70,cgpro-sip-100,1,US,unknown,unknown,38.000000,-97.000000,2016-01-31 10:17:35
ns1,92.88.255.55,cgpro-smtp,2,FR,unknown,unknown,48.860001,2.350000,2016-01-31 10:32:10
ns1,181.112.229.30,ssh,1,EC,Pichincha,Quito,-0.216700,-78.500000,2016-01-31 10:57:16
