host,ip,service,occurences,country,region,city,lat,lon,timelog
ns1,209.239.123.101,cgpro-sip-100,3,US,Missouri,Saint Louis,38.631199,-90.192200,2016-02-04 21:07:32
ns1,178.162.198.135,cgpro-sip-100,5,DE,unknown,unknown,51.000000,9.000000,2016-02-04 21:23:14
